PATHWAY_URI	DISPLAY_NAME	DIRECT_SUB_PATHWAY_URIS	ALL_SUB_PATHWAY_URIS
http://bioregistry.io/reactome:R-HSA-1912399	Pre-NOTCH Processing in the Endoplasmic Reticulum		
biofactoid:a1ca4b86-cc39-4caf-b07c-5f5a71e4eb3d	Regulation of UCP1 and Mitochondrial Metabolism in Brown Adipose Tissue by Reversible Succinylation.		
inoh:id852281591_Vitamin_B6_metabolism	Vitamin B6 metabolism ( Vitamin B6 metabolism )		
http://bioregistry.io/reactome:R-HSA-9752946	Expression and translocation of olfactory receptors		
http://bioregistry.io/reactome:R-HSA-9753281	APAP ADME		
http://bioregistry.io/reactome:R-HSA-9753510	Signaling by RAS GAP mutants		
http://bioregistry.io/reactome:R-HSA-9753512	Signaling by RAS GTPase mutants		
panther:_Cell_Adhesion_Cell_Shape_Change_Chemotaxis_Degranulation_s44_a70_	Cell Adhesion Cell Shape Change Chemotaxis Degranulation		
http://bioregistry.io/reactome:R-HSA-9754560	SARS-CoV-2 modulates autophagy		
http://bioregistry.io/reactome:R-HSA-9754119	Drug-mediated inhibition of CDK4/CDK6 activity		
http://bioregistry.io/reactome:R-HSA-9754189	Primitive streak formation		
http://bioregistry.io/reactome:R-HSA-9754678	SARS-CoV-2 modulates host translation machinery		
http://bioregistry.io/reactome:R-HSA-9754706	Atorvastatin ADME		
inoh:id2144531906_Cell_proliferation	Cell proliferation ( Insulin receptor signaling (D. melanogaster) )		
http://bioregistry.io/reactome:R-HSA-9755088	Ribavirin ADME		
http://bioregistry.io/reactome:R-HSA-9755511	KEAP1-NFE2L2 pathway	http://bioregistry.io/reactome:R-HSA-9708530;http://bioregistry.io/reactome:R-HSA-9759194;	http://bioregistry.io/reactome:R-HSA-9708530;http://bioregistry.io/reactome:R-HSA-9818749;http://bioregistry.io/reactome:R-HSA-9818030;http://bioregistry.io/reactome:R-HSA-9818032;http://bioregistry.io/reactome:R-HSA-9762114;http://bioregistry.io/reactome:R-HSA-9818035;http://bioregistry.io/reactome:R-HSA-9818025;http://bioregistry.io/reactome:R-HSA-9759194;http://bioregistry.io/reactome:R-HSA-9818026;http://bioregistry.io/reactome:R-HSA-9818027;http://bioregistry.io/reactome:R-HSA-9818028;
http://bioregistry.io/reactome:R-HSA-9755779	SARS-CoV-2 targets host intracellular signalling and regulatory pathways		
biofactoid:a3a66040-4fa8-4a5e-bcb7-912aa8d415e3	USP10 strikes down β-catenin by dual-wielding deubiquitinase activity and phase separation potential.		
inoh:id1166234761__5_6_Dihydro_thymine___H2O___3_Ureido_2_methyl_propanoic_acid	5,6-Dihydro-thymine + H2O = 3-Ureido-2-methyl-propanoic acid ( Pyrimidine Nucleotides and Nucleosides metabolism )		
http://bioregistry.io/reactome:R-HSA-9757110	Prednisone ADME		
biofactoid:2f3c6c96-9cb0-4bd5-8a22-80fdf9724ea3	CRB3 navigates Rab11 trafficking vesicles to promote γTuRC assembly during ciliogenesis.		
http://bioregistry.io/reactome:R-HSA-2500257	Resolution of Sister Chromatid Cohesion		
http://bioregistry.io/reactome:R-HSA-9758881	Uptake of dietary cobalamins into enterocytes		
http://bioregistry.io/reactome:R-HSA-9758890	Transport of RCbl within the body		
http://bioregistry.io/reactome:R-HSA-9758919	Epithelial-Mesenchymal Transition (EMT) during gastrulation		
http://bioregistry.io/reactome:R-HSA-9758920	Formation of lateral plate mesoderm		
http://bioregistry.io/reactome:R-HSA-9758941	Gastrulation	http://bioregistry.io/reactome:R-HSA-9758920;http://bioregistry.io/reactome:R-HSA-9754189;http://bioregistry.io/reactome:R-HSA-9796292;http://bioregistry.io/reactome:R-HSA-9823739;http://bioregistry.io/reactome:R-HSA-9758919;http://bioregistry.io/reactome:R-HSA-9832991;http://bioregistry.io/reactome:R-HSA-9793380;http://bioregistry.io/reactome:R-HSA-9761174;http://bioregistry.io/reactome:R-HSA-9834899;http://bioregistry.io/reactome:R-HSA-9823730;	http://bioregistry.io/reactome:R-HSA-9758920;http://bioregistry.io/reactome:R-HSA-9754189;http://bioregistry.io/reactome:R-HSA-9796292;http://bioregistry.io/reactome:R-HSA-9824272;http://bioregistry.io/reactome:R-HSA-9823739;http://bioregistry.io/reactome:R-HSA-9758919;http://bioregistry.io/reactome:R-HSA-9793380;http://bioregistry.io/reactome:R-HSA-9832991;http://bioregistry.io/reactome:R-HSA-9761174;http://bioregistry.io/reactome:R-HSA-9834899;http://bioregistry.io/reactome:R-HSA-9823730;
http://bioregistry.io/reactome:R-HSA-9758274	Regulation of NF-kappa B signaling		
http://bioregistry.io/reactome:R-HSA-9759194	Nuclear events mediated by NFE2L2	http://bioregistry.io/reactome:R-HSA-9818030;http://bioregistry.io/reactome:R-HSA-9818749;http://bioregistry.io/reactome:R-HSA-9818032;http://bioregistry.io/reactome:R-HSA-9762114;http://bioregistry.io/reactome:R-HSA-9818035;http://bioregistry.io/reactome:R-HSA-9818025;http://bioregistry.io/reactome:R-HSA-9818026;http://bioregistry.io/reactome:R-HSA-9818027;http://bioregistry.io/reactome:R-HSA-9818028;	http://bioregistry.io/reactome:R-HSA-9818749;http://bioregistry.io/reactome:R-HSA-9818030;http://bioregistry.io/reactome:R-HSA-9818032;http://bioregistry.io/reactome:R-HSA-9762114;http://bioregistry.io/reactome:R-HSA-9818035;http://bioregistry.io/reactome:R-HSA-9818025;http://bioregistry.io/reactome:R-HSA-9818026;http://bioregistry.io/reactome:R-HSA-9818027;http://bioregistry.io/reactome:R-HSA-9818028;
http://bioregistry.io/reactome:R-HSA-9759218	Cobalamin (Cbl) metabolism		
http://bioregistry.io/reactome:R-HSA-9759475	Regulation of CDH11 Expression and Function	http://bioregistry.io/reactome:R-HSA-9762292;http://bioregistry.io/reactome:R-HSA-9759811;http://bioregistry.io/reactome:R-HSA-9762293;	http://bioregistry.io/reactome:R-HSA-9762292;http://bioregistry.io/reactome:R-HSA-9759811;http://bioregistry.io/reactome:R-HSA-9833576;http://bioregistry.io/reactome:R-HSA-9762293;
http://bioregistry.io/reactome:R-HSA-9759476	Regulation of Homotypic Cell-Cell Adhesion	http://bioregistry.io/reactome:R-HSA-9764260;	http://bioregistry.io/reactome:R-HSA-9762292;http://bioregistry.io/reactome:R-HSA-9759811;http://bioregistry.io/reactome:R-HSA-9764302;http://bioregistry.io/reactome:R-HSA-9833576;http://bioregistry.io/reactome:R-HSA-9759475;http://bioregistry.io/reactome:R-HSA-9764260;http://bioregistry.io/reactome:R-HSA-9762293;
http://bioregistry.io/reactome:R-HSA-372708	p130Cas linkage to MAPK signaling for integrins		
http://bioregistry.io/reactome:R-HSA-372790	Signaling by GPCR	http://bioregistry.io/reactome:R-HSA-500792;http://bioregistry.io/reactome:R-HSA-388396;	http://bioregistry.io/reactome:R-HSA-419408;http://bioregistry.io/reactome:R-HSA-444209;http://bioregistry.io/reactome:R-HSA-391908;http://bioregistry.io/reactome:R-HSA-373080;http://bioregistry.io/reactome:R-HSA-500792;http://bioregistry.io/reactome:R-HSA-418597;http://bioregistry.io/reactome:R-HSA-418038;http://bioregistry.io/reactome:R-HSA-418555;http://bioregistry.io/reactome:R-HSA-170670;http://bioregistry.io/reactome:R-HSA-390666;http://bioregistry.io/reactome:R-HSA-419771;http://bioregistry.io/reactome:R-HSA-380095;http://bioregistry.io/reactome:R-HSA-417957;http://bioregistry.io/reactome:R-HSA-9634597;http://bioregistry.io/reactome:R-HSA-8964315;http://bioregistry.io/reactome:R-HSA-163615;http://bioregistry.io/reactome:R-HSA-419812;http://bioregistry.io/reactome:R-HSA-373076;http://bioregistry.io/reactome:R-HSA-170660;http://bioregistry.io/reactome:R-HSA-392451;http://bioregistry.io/reactome:R-HSA-202040;http://bioregistry.io/reactome:R-HSA-444473;http://bioregistry.io/reactome:R-HSA-111931;http://bioregistry.io/reactome:R-HSA-111932;http://bioregistry.io/reactome:R-HSA-111933;http://bioregistry.io/reactome:R-HSA-111885;http://bioregistry.io/reactome:R-HSA-397795;http://bioregistry.io/reactome:R-HSA-375280;http://bioregistry.io/reactome:R-HSA-375281;http://bioregistry.io/reactome:R-HSA-416476;http://bioregistry.io/reactome:R-HSA-418217;http://bioregistry.io/reactome:R-HSA-3296197;http://bioregistry.io/reactome:R-HSA-2179392;http://bioregistry.io/reactome:R-HSA-420092;http://bioregistry.io/reactome:R-HSA-388479;http://bioregistry.io/reactome:R-HSA-416482;http://bioregistry.io/reactome:R-HSA-390648;http://bioregistry.io/reactome:R-HSA-180024;http://bioregistry.io/reactome:R-HSA-420499;http://bioregistry.io/reactome:R-HSA-444821;http://bioregistry.io/reactome:R-HSA-388396;http://bioregistry.io/reactome:R-HSA-375276;http://bioregistry.io/reactome:R-HSA-881907;http://bioregistry.io/reactome:R-HSA-111995;http://bioregistry.io/reactome:R-HSA-111996;http://bioregistry.io/reactome:R-HSA-380108;http://bioregistry.io/reactome:R-HSA-112040;http://bioregistry.io/reactome:R-HSA-112043;http://bioregistry.io/reactome:R-HSA-417973;http://bioregistry.io/reactome:R-HSA-390651;http://bioregistry.io/reactome:R-HSA-390696;http://bioregistry.io/reactome:R-HSA-426048;http://bioregistry.io/reactome:R-HSA-390650;http://bioregistry.io/reactome:R-HSA-418594;http://bioregistry.io/reactome:R-HSA-391903;http://bioregistry.io/reactome:R-HSA-111997;http://bioregistry.io/reactome:R-HSA-114508;http://bioregistry.io/reactome:R-HSA-111957;http://bioregistry.io/reactome:R-HSA-391906;http://bioregistry.io/reactome:R-HSA-8964616;http://bioregistry.io/reactome:R-HSA-389397;
http://bioregistry.io/reactome:R-HSA-9759774	Diseases of mitochondrial beta oxidation	http://bioregistry.io/reactome:R-HSA-9759785;	http://bioregistry.io/reactome:R-HSA-3359478;http://bioregistry.io/reactome:R-HSA-9759785;
http://bioregistry.io/reactome:R-HSA-9759785	Diseases of propionyl-CoA catabolism	http://bioregistry.io/reactome:R-HSA-3359478;	http://bioregistry.io/reactome:R-HSA-3359478;
http://bioregistry.io/reactome:R-HSA-9759811	Regulation of CDH11 mRNA translation by microRNAs		
http://bioregistry.io/reactome:R-HSA-373753	Nephrin family interactions		
http://bioregistry.io/reactome:R-HSA-373756	SDK interactions		
http://bioregistry.io/reactome:R-HSA-373755	Semaphorin interactions	http://bioregistry.io/reactome:R-HSA-416700;http://bioregistry.io/reactome:R-HSA-400685;http://bioregistry.io/reactome:R-HSA-399956;http://bioregistry.io/reactome:R-HSA-399955;http://bioregistry.io/reactome:R-HSA-399954;	http://bioregistry.io/reactome:R-HSA-416700;http://bioregistry.io/reactome:R-HSA-400685;http://bioregistry.io/reactome:R-HSA-399956;http://bioregistry.io/reactome:R-HSA-399955;http://bioregistry.io/reactome:R-HSA-399954;http://bioregistry.io/reactome:R-HSA-416550;http://bioregistry.io/reactome:R-HSA-416572;
http://bioregistry.io/reactome:R-HSA-373752	Netrin-1 signaling	http://bioregistry.io/reactome:R-HSA-418890;http://bioregistry.io/reactome:R-HSA-376172;http://bioregistry.io/reactome:R-HSA-418885;http://bioregistry.io/reactome:R-HSA-418886;	http://bioregistry.io/reactome:R-HSA-418890;http://bioregistry.io/reactome:R-HSA-376172;http://bioregistry.io/reactome:R-HSA-418885;http://bioregistry.io/reactome:R-HSA-418886;
http://bioregistry.io/reactome:R-HSA-373760	L1CAM interactions	http://bioregistry.io/reactome:R-HSA-445095;http://bioregistry.io/reactome:R-HSA-447041;http://bioregistry.io/reactome:R-HSA-445144;http://bioregistry.io/reactome:R-HSA-447043;http://bioregistry.io/reactome:R-HSA-437239;http://bioregistry.io/reactome:R-HSA-447038;	http://bioregistry.io/reactome:R-HSA-445095;http://bioregistry.io/reactome:R-HSA-447041;http://bioregistry.io/reactome:R-HSA-445144;http://bioregistry.io/reactome:R-HSA-447043;http://bioregistry.io/reactome:R-HSA-437239;http://bioregistry.io/reactome:R-HSA-447038;
http://bioregistry.io/reactome:R-HSA-373076	Class A/1 (Rhodopsin-like receptors)	http://bioregistry.io/reactome:R-HSA-419408;http://bioregistry.io/reactome:R-HSA-375276;http://bioregistry.io/reactome:R-HSA-444209;http://bioregistry.io/reactome:R-HSA-419771;http://bioregistry.io/reactome:R-HSA-391903;http://bioregistry.io/reactome:R-HSA-375280;http://bioregistry.io/reactome:R-HSA-375281;http://bioregistry.io/reactome:R-HSA-418038;http://bioregistry.io/reactome:R-HSA-3296197;	http://bioregistry.io/reactome:R-HSA-419408;http://bioregistry.io/reactome:R-HSA-417957;http://bioregistry.io/reactome:R-HSA-375276;http://bioregistry.io/reactome:R-HSA-444209;http://bioregistry.io/reactome:R-HSA-391908;http://bioregistry.io/reactome:R-HSA-375280;http://bioregistry.io/reactome:R-HSA-380108;http://bioregistry.io/reactome:R-HSA-375281;http://bioregistry.io/reactome:R-HSA-418038;http://bioregistry.io/reactome:R-HSA-3296197;http://bioregistry.io/reactome:R-HSA-417973;http://bioregistry.io/reactome:R-HSA-390651;http://bioregistry.io/reactome:R-HSA-390696;http://bioregistry.io/reactome:R-HSA-390650;http://bioregistry.io/reactome:R-HSA-390666;http://bioregistry.io/reactome:R-HSA-419771;http://bioregistry.io/reactome:R-HSA-388479;http://bioregistry.io/reactome:R-HSA-444473;http://bioregistry.io/reactome:R-HSA-391903;http://bioregistry.io/reactome:R-HSA-390648;http://bioregistry.io/reactome:R-HSA-391906;http://bioregistry.io/reactome:R-HSA-444821;http://bioregistry.io/reactome:R-HSA-389397;http://bioregistry.io/reactome:R-HSA-380095;
http://bioregistry.io/reactome:R-HSA-373080	Class B/2 (Secretin family receptors)	http://bioregistry.io/reactome:R-HSA-420092;http://bioregistry.io/reactome:R-HSA-419812;	http://bioregistry.io/reactome:R-HSA-420092;http://bioregistry.io/reactome:R-HSA-419812;
biofactoid:d3996e58-78ba-4f69-944c-959572f54cee	Dynamic regulation of inter-organelle communication by ubiquitylation controls skeletal muscle development and disease onset.		
panther:_Rho_effectors_s121_a141_	Rho effectors		
inoh:id280618962_JNK_cascade	JNK cascade ( IL-1 signaling pathway (through JNK cascade) )		
http://bioregistry.io/reactome:R-HSA-375276	Peptide ligand-binding receptors	http://bioregistry.io/reactome:R-HSA-444473;http://bioregistry.io/reactome:R-HSA-388479;http://bioregistry.io/reactome:R-HSA-380108;http://bioregistry.io/reactome:R-HSA-444821;http://bioregistry.io/reactome:R-HSA-380095;http://bioregistry.io/reactome:R-HSA-389397;	http://bioregistry.io/reactome:R-HSA-388479;http://bioregistry.io/reactome:R-HSA-444473;http://bioregistry.io/reactome:R-HSA-380108;http://bioregistry.io/reactome:R-HSA-444821;http://bioregistry.io/reactome:R-HSA-389397;http://bioregistry.io/reactome:R-HSA-380095;
http://bioregistry.io/reactome:R-HSA-375281	Hormone ligand-binding receptors		
http://bioregistry.io/reactome:R-HSA-375280	Amine ligand-binding receptors	http://bioregistry.io/reactome:R-HSA-390651;http://bioregistry.io/reactome:R-HSA-390696;http://bioregistry.io/reactome:R-HSA-390650;http://bioregistry.io/reactome:R-HSA-390666;http://bioregistry.io/reactome:R-HSA-390648;	http://bioregistry.io/reactome:R-HSA-390651;http://bioregistry.io/reactome:R-HSA-390696;http://bioregistry.io/reactome:R-HSA-390650;http://bioregistry.io/reactome:R-HSA-390666;http://bioregistry.io/reactome:R-HSA-390648;
inoh:id793276928_Negative_regulation_of__G_alpha_i_GDP_GTP_exchange_signaling_	Negative regulation of (G alpha i GDP-GTP exchange signaling) ( GPCR signaling (G alpha i) )		
http://bioregistry.io/reactome:R-HSA-375165	NCAM signaling for neurite out-growth	http://bioregistry.io/reactome:R-HSA-419037;	http://bioregistry.io/reactome:R-HSA-419037;
inoh:id1345026200_Insulin_receptor_signaling__C__elegans_	Insulin receptor signaling (C. elegans) ( Insulin receptor signaling (C. elegans) )		inoh:id725318655_AKT_PKB__TOR_signaling;inoh:id1786215765_AKT_PKB__FOXO_signaling;inoh:id462587419_Negative_regulation_of_gene_expression;inoh:id1951087870_AKT_PKB__activation_signaling;
http://bioregistry.io/reactome:R-HSA-376176	Signaling by ROBO receptors	http://bioregistry.io/reactome:R-HSA-8985586;http://bioregistry.io/reactome:R-HSA-428890;http://bioregistry.io/reactome:R-HSA-8985801;http://bioregistry.io/reactome:R-HSA-428540;http://bioregistry.io/reactome:R-HSA-9010642;http://bioregistry.io/reactome:R-HSA-428542;http://bioregistry.io/reactome:R-HSA-428543;http://bioregistry.io/reactome:R-HSA-9010553;	http://bioregistry.io/reactome:R-HSA-8985586;http://bioregistry.io/reactome:R-HSA-428890;http://bioregistry.io/reactome:R-HSA-8985801;http://bioregistry.io/reactome:R-HSA-428540;http://bioregistry.io/reactome:R-HSA-9010642;http://bioregistry.io/reactome:R-HSA-428542;http://bioregistry.io/reactome:R-HSA-428543;http://bioregistry.io/reactome:R-HSA-9010553;
http://bioregistry.io/reactome:R-HSA-376172	DSCAM interactions		
http://bioregistry.io/reactome:R-HSA-9603505	NTRK3 as a dependence receptor		
http://bioregistry.io/reactome:R-HSA-9603381	Activated NTRK3 signals through PI3K		
biofactoid:0f69477b-dc8c-4b04-9996-c472978dd403	DAXX drives de novo lipogenesis and contributes to tumorigenesis.		
http://bioregistry.io/reactome:R-HSA-9603798	Class I peroxisomal membrane protein import		
http://bioregistry.io/pathbank:SMP0051038	Lafutidine H2-Antihistamine Action		
inoh:id715830002_IKK_activation_signaling__through_PKC_beta_and_CARMA1_BCL10_MALT1_	IKK activation signaling (through PKC beta and CARMA1:BCL10:MALT1) ( B cell receptor signaling )		
inoh:id640016681_Canonical_Wnt_signaling_pathway	Canonical Wnt signaling pathway ( Drosophila Wingless/Wnt signaling pathway Diagram )		inoh:id1167282350_Signaling_with_Wnt__Canonical_;inoh:id918385262_tumor_formation__Canonical_;inoh:id2002315251_Wnt_secretory_pathway__Canonical_;inoh:id680781883_Stabilization_and_accumulation_of_cytoplasmic_beta_catenin__Canonical_;inoh:id1736011277_Signaling_without_Wnt__Canonical_;inoh:id2036107124_embryonic_axis_formation__Canonical_;inoh:id263968930_Beta_catenin_degradation_signaling__Canonical_;inoh:id1187052422_Cell_differentiation__Canonical_;inoh:id860123533_adult_tissue_homeostasis__Canonical_;
inoh:id622950849_L_Arginino_succinic_acid___L_Arginine___Fumaric_acid	L-Arginino-succinic acid = L-Arginine + Fumaric acid ( Arginine and Proline metabolism )		
inoh:id1805087033_ATP___D_Ribose_5_phosphate___AMP___D_5_Phospho_ribosyl_1_diphosphate	ATP + D-Ribose 5-phosphate = AMP + D-5-Phospho-ribosyl 1-diphosphate ( Purine nucleotides and Nucleosides metabolism )		
http://bioregistry.io/reactome:R-HSA-9604323	Negative regulation of NOTCH4 signaling		
inoh:id722305849_mesoderm_development__C__elegans_	mesoderm development (C. elegans) ( C. elegans endoderm induction Wnt signaling pathway Diagram )		
http://bioregistry.io/reactome:R-HSA-9605310	Defective Base Excision Repair Associated with MUTYH	http://bioregistry.io/reactome:R-HSA-9608287;http://bioregistry.io/reactome:R-HSA-9608290;	http://bioregistry.io/reactome:R-HSA-9608287;http://bioregistry.io/reactome:R-HSA-9608290;
http://bioregistry.io/reactome:R-HSA-9605308	Diseases of Base Excision Repair	http://bioregistry.io/reactome:R-HSA-9616334;http://bioregistry.io/reactome:R-HSA-9616333;http://bioregistry.io/reactome:R-HSA-9656249;http://bioregistry.io/reactome:R-HSA-9605310;http://bioregistry.io/reactome:R-HSA-9629232;	http://bioregistry.io/reactome:R-HSA-9608287;http://bioregistry.io/reactome:R-HSA-9657050;http://bioregistry.io/reactome:R-HSA-9616334;http://bioregistry.io/reactome:R-HSA-9616333;http://bioregistry.io/reactome:R-HSA-9630222;http://bioregistry.io/reactome:R-HSA-9656249;http://bioregistry.io/reactome:R-HSA-9605310;http://bioregistry.io/reactome:R-HSA-9630221;http://bioregistry.io/reactome:R-HSA-9608290;http://bioregistry.io/reactome:R-HSA-9656255;http://bioregistry.io/reactome:R-HSA-9656256;http://bioregistry.io/reactome:R-HSA-9629232;
